,classs,displayid,dps,flags2,id,level,name,reqlevel,slot,slotbak,speed,subclass,firstseenpatch,popularity,contentPhase,side,reqclass,armor,commondrop,reqrace
513,2,4351,11.82,8192,925,25,7Flail,20,21,21,2.20,4, 0,43,1,,,,,
514,2,34339,53.46,8192,21715,72,4Sand Polished Hammer,60,13,13,2.60,4, 0,42,5,,,,,
515,2,32588,41.42,8192,19890,66,4Jin'do's Hexxer,60,21,21,2.40,4, 0,42,4,,,,,
516,2,33120,40.77,8192,20666,62,5Hardened Steel Warhammer,57,13,13,2.60,4, 0,42,4,,,,,
517,2,19778,7.27,8192,4569,14,6Staunch Hammer,9,21,21,2.20,4, 0,40,1,,,,,
518,2,8803,10.00,8192,5757,20,6Hardwood Cudgel,12,21,21,2.60,4, 0,37,1,1,,,,
519,2,19776,7.61,8192,7117,15,6Heirloom Hammer,10,21,21,2.30,4, 0,36,1,2,1,,,
520,2,3498,8.70,8192,827,17,6Wicked Blackjack,12,21,21,2.30,4, 0,35,1,,,,,
521,2,8572,6.48,8192,4971,12,6Skorn's Hammer,6,21,21,2.70,4, 0,35,1,2,,,,
522,2,5198,10.00,8192,2848,22,7Bronze Mace,17,21,21,2.60,4, 0,34,1,,,,,
523,2,31777,16.60,8192,19292,34,7Last Month's Mutton,29,13,13,2.50,4, 0,33,3,,,,,
524,2,5009,5.87,8192,4948,11,6Stinging Mace,4,21,21,2.30,4, 0,33,1,2,,,,
525,2,8583,6.96,8192,1009,13,6Compact Hammer,8,21,21,2.30,4, 0,32,1,1,,,,
526,2,28835,36.30,8192,17003,61,6Skullstone Hammer,56,21,21,2.70,4, 0,31,1,2,,,,
527,2,28075,32.86,8192,11906,55,6Beastsmasher,50,21,21,2.10,4, 0,31,1,,,,,
528,2,8565,11.11,8192,1938,22,6Block Mallet,17,21,21,1.80,4, 0,31,1,,,,,
529,2,1515,8.75,8192,1958,17,6Petrified Shinbone,12,21,21,2.00,4, 0,31,1,,,,,
530,2,18652,5.29,8192,6651,12,7Broken Wine Bottle,7,13,13,1.70,4, 0,30,1,,,,,
531,2,22120,25.79,8192,2532,46,7Morning Star,41,21,21,1.90,4, 0,29,1,,,,,
532,2,35116,41.31,8192,22713,68,5Zulian Scepter of Rites,60,13,13,2.60,4, 0,28,6,,,,,
533,2,28508,29.17,8192,15227,49,6Diamond-Tip Bludgeon,44,13,13,2.40,4, 0,27,1,,,,,
534,2,19773,7.61,8192,6983,15,6Haggard's Hammer,10,21,21,2.30,4, 0,27,1,1,1,,,
535,2,19643,4.44,8192,1158,10,7Solid Metal Club,7,21,21,2.70,4, 0,27,1,1,,,,
536,2,12992,2.78,8192,2492,7,7Cudgel,2,13,13,1.80,4, 0,27,1,,,,,
537,2,22118,1.05,8192,2130,3,7Club,,13,13,1.90,4, 0,27,1,,,,,
538,2,19784,8.75,8192,1825,28,8Bulky Bludgeon,23,21,21,2.80,4, 0,26,1,,,,true,
539,2,8570,9.63,8192,1440,19,6Gnoll Skull Basher,14,21,21,2.70,4, 0,26,1,,,,,
540,2,8803,16.60,8192,2524,34,7Truncheon,29,21,21,2.50,4, 0,25,1,,,,,
541,2,19703,12.80,8192,920,25,6Wicked Spiked Mace,20,21,21,2.50,4, 0,25,1,,,,,
542,2,5208,7.50,8192,2267,15,6Stonesplinter Mace,10,21,21,2.00,4, 0,25,1,,,,,
543,2,5225,7.73,8192,1926,15,6Weighted Sap,10,21,21,2.20,4, 0,24,1,,,,,
544,2,19615,6.43,8192,4303,12,6Cranial Thumper,7,21,21,2.80,4, 0,24,1,,,,,
545,2,19625,8.54,8192,1214,17,6Gnoll Punisher,12,21,21,2.40,4, 0,22,1,,,,,
546,2,19652,7.61,8192,6982,15,6Umbral Mace,10,21,21,2.30,4, 0,22,1,1,1,,,
547,2,5204,7.65,8192,1394,15,6Driftwood Club,10,21,21,1.70,4, 0,22,1,,,,,
548,2,4609,3.86,8192,4563,9,7Billy Club,4,21,21,2.20,4, 0,21,1,,,,,
549,2,19621,3.00,8192,766,7,7Flanged Mace,2,21,21,2.00,4, 0,20,1,,,,,
550,2,19624,5.91,8192,3223,11,6Frostmane Scepter,6,21,21,2.20,4, 0,19,1,,,,,
551,2,19644,3.81,8192,781,9,7Stone Gnoll Hammer,4,21,21,2.10,4, 0,18,1,,,,,
552,2,19633,9.20,8192,2821,18,6Mo'grosh Masher,13,21,21,2.50,4, 0,17,1,,,,,
553,2,5197,8.13,8192,3570,16,6Bonegrinding Pestle,9,21,21,2.40,4, 0,17,1,2,,,,
554,2,2861,3.86,8192,2844,9,7Copper Mace,4,21,21,2.20,4, 0,17,1,,,,,
555,2,6794,6.67,8192,1823,22,8Bludgeoning Cudgel,17,21,21,1.80,4, 0,16,1,,,,true,
556,2,19623,3.25,8192,2259,8,7Frostmane Club,3,21,21,2.00,4, 0,16,1,,,,,
557,2,19770,2.14,8192,2048,5,7Anvilmar Hammer,1,21,21,2.10,4, 0,16,1,1,,,,
558,2,5194,1.05,8192,36,2,7Worn Mace,,21,21,1.90,4, 0,16,1,,,,,
559,2,6794,19.74,8192,16792,37,6Giant Club,32,21,21,1.90,4, 0,15,1,,,,,
560,2,8575,2.83,8192,1389,7,7Kobold Mining Mallet,2,21,21,2.30,4, 0,15,1,,,,,
561,2,19636,1.84,8192,1382,5,7Rock Mace,1,21,21,1.90,4, 0,15,1,2,,,,
562,2,19649,7.61,8192,7328,15,6Thun'grim's Mace,10,21,21,2.30,4, 0,14,1,2,1,,,
563,2,5195,10.60,8192,1296,21,6Blackrock Mace,16,21,21,2.50,4, 0,13,1,,,,,
564,2,8287,6.32,8192,852,14,7Mace,9,13,13,1.90,4, 0,13,1,,,,,
565,2,19716,16.43,8192,4021,46,8Blunting Mace,41,21,21,2.10,4, 0,12,1,,,,true,
566,2,19683,11.14,8192,1457,22,6Shadowhide Mace,17,21,21,2.20,4, 0,12,1,,,,,
567,2,5217,5.18,8192,1815,17,8Ornamental Mace,12,21,21,2.80,4, 0,12,1,,,,true,
568,2,19782,1.84,8192,10544,5,7Thistlewood Maul,3,21,21,1.90,4, 0,12,1,1,,,,
569,2,32780,44.79,8192,19961,68,5Gri'lek's Grinder,60,13,13,2.40,4, 0,11,4,,,,,
570,2,5203,1.11,8192,3294,3,7Deadman Club,,21,21,1.80,4, 0,11,1,,,,,
571,2,6795,11.14,8192,4439,22,6Bruiser Club,17,21,21,2.20,4, 0,10,1,,,,,
572,2,19771,7.61,8192,6968,15,6Elunite Hammer,10,21,21,2.30,4, 0,10,1,1,1,,,
573,2,19648,6.90,8192,5587,13,6Thornroot Club,4,21,21,2.10,4, 0,10,1,1,,,,
574,2,5204,4.74,8192,3329,11,7Spiked Wooden Plank,6,21,21,1.90,4, 0,10,1,,,,,
575,2,19613,2.94,8192,1415,9,8Carpenter's Mallet,4,21,21,1.70,4, 0,10,1,,,,true,
576,2,22119,9.58,8192,2028,21,7Hammer,16,13,13,2.40,4, 0,9,1,,,,,
577,2,19775,3.75,8192,1510,12,8Heavy Hammer,7,21,21,2.40,4, 0,9,1,,,,true,
578,2,19772,1.84,8192,3269,5,7Forsaken Maul,2,21,21,1.90,4, 0,9,1,2,,,,
579,2,21052,1.00,8192,3262,3,7Putrid Wooden Hammer,,21,21,2.00,4, 0,8,1,,,,,
580,2,5219,1.00,8192,2485,3,7Splintered Board,,21,21,2.00,4, 0,8,1,,,,,
581,2,19650,4.75,8192,2064,11,7Trogg Club,6,21,21,2.00,4, 0,6,1,,,,,
582,2,1758,3.25,8192,2056,10,8The Velvet Hammer,5,21,21,2.00,4, 0,6,1,,,,true,
583,2,19626,2.65,8192,2500,7,7Light Hammer,2,21,21,1.70,4, 0,6,1,,,,,
584,2,19634,2.14,8192,4924,5,7Primitive Club,2,21,21,2.10,4, 0,6,1,2,,,,
585,2,19777,1.96,8192,5580,5,7Militia Hammer,2,21,21,2.30,4, 0,6,1,1,,,,
586,2,8579,1.58,8192,2055,4,7Small Wooden Hammer,,21,21,1.90,4, 0,6,1,,,,,
587,2,5009,4.17,8192,1913,10,7Studded Blackjack,5,21,21,1.80,4, 0,5,1},,,,,
588,2,30606,41.84,8192,19019,80,3Thunderfury-Blessed Blade of the Windseeker,60,13,13,1.90,7, 0,9078,3,,,,,
589,2,29769,35.19,8192,17705,53,5Thrash Blade,45,13,13,2.70,7, 0,8984,1,,,,,
590,2,20086,30.00,8192,10823,44,5Vanquisher's Sword,39,13,13,2.20,7, 0,8397,1,,,,,
591,2,20031,33.42,8192,11086,50,5Jang'thraze the Protector,45,21,21,1.90,7, 0,6176,1,,,,,
592,2,25648,41.43,8192,12940,63,5Dal'Rend's Sacred Charge,58,21,21,2.80,7, 0,6026,1,,,,,
593,2,26494,40.00,8192,15806,61,5Mirah's Song,55,13,13,1.80,7, 0,5896,1,,,,,
594,2,20010,29.74,8192,6802,44,5Sword of Omen,33,13,13,1.90,7, 0,5700,1,2,,,,
595,2,20089,15.56,8192,1482,24,5Shadowfang,19,21,21,2.70,7, 0,5291,1,,,,,
596,2,23836,40.68,8192,13246,62,5Argent Avenger,55,13,13,2.20,7, 0,5239,1,,,,,
597,2,8090,40.89,8192,2244,56,4Krol Blade,51,21,21,2.80,7, 0,5127,1,,,,,
598,2,20571,41.40,8192,10847,57,4Dragon's Call,52,13,13,2.50,7, 0,5088,1,,,,,
599,2,20075,30.00,8192,6829,44,5Sword of Serenity,34,13,13,2.20,7, 0,5059,1,1,,,,
600,2,30994,52.50,8192,18348,71,4Quel'Serrar,60,21,21,2.00,7, 0,4261,2,,3,,,
601,2,28586,18.89,8192,16886,30,5Outlaw Sabre,25,13,13,2.70,7, 0,4169,1,2,,,,
602,2,29897,35.23,8192,17719,53,5Inventor's Focal Sword,48,13,13,2.20,7, 0,3538,1,,,,,
603,2,19997,47.24,8192,1728,65,4Teebu's Blazing Longsword,60,21,21,2.90,7, 0,3507,1,,,,,
604,2,16539,19.64,8192,8226,31,5The Butcher,26,21,21,2.80,7, 0,3423,1,,,,,
605,2,20032,29.12,8192,9379,49,5Sang'thraze the Deflector,44,13,13,1.70,7, 0,3217,1,,,,,
606,2,25053,32.69,8192,7961,49,5Phantom Blade,44,21,21,2.60,7, 0,3169,1,,,,,
607,2,25647,41.39,8192,12939,63,5Dal'Rend's Tribal Guardian,58,22,22,1.80,7, 0,3135,1,,,100,,
608,2,20033,37.04,8192,809,50,4Bloodrazor,45,21,21,2.70,7, 0,3084,1,,,,,
609,2,29677,42.50,8192,17103,71,4Azuresong Mageblade,60,21,21,2.40,7, 0,3077,1,,,,,
610,2,20116,15.68,8192,6504,24,5Wingblade,10,21,21,2.20,7, 0,2920,1,2,,,,
611,2,5163,31.47,8192,869,41,4Dazzling Longsword,36,21,21,1.70,7, 0,2567,1,,,,,
612,2,20081,36.33,8192,8190,55,5Hanzo Sword,50,13,13,1.50,7, 0,2562,1,,,,,
613,2,28594,22.14,8192,13033,34,5Zealot Blade,29,13,13,2.80,7, 0,2422,1,,,,,
614,2,28676,19.74,8192,12974,31,5The Black Knight,26,21,21,1.90,7, 0,2367,1,,,,,
615,2,7311,15.54,8192,5191,24,5Cruel Barb,19,13,13,2.80,7, 0,2294,1,,,,,
616,2,32197,55.19,8192,17075,74,4Vis'kag the Bloodletter,60,13,13,2.60,7, 0,2209,1,,,,,
617,2,25641,37.59,8192,13036,57,5Assassination Blade,52,13,13,2.70,7, 0,2091,1,,,,,
618,2,35152,90.36,8192,22736,100,3Andonisus-Reaper of Souls,60,21,21,2.80,7, 0,1892,6,,,,,
619,2,31309,51.60,8192,18832,70,4Brutality Blade,60,13,13,2.50,7, 0,1851,1,,,,,
620,2,20009,23.04,8192,4977,41,6Sword of Hammerfall,30,21,21,2.30,7, 0,1803,1,2,,,,
621,2,28708,28.06,8192,13034,41,5Speedsteel Rapier,36,13,13,1.80,7, 0,1785,1,,,,,
622,2,13488,20.45,8192,9718,38,5Reforged Blade of Heroes,33,13,13,2.20,7, 0,1678,1,,,,,
623,2,8274,13.46,8192,935,20,5Night Watch Shortsword,15,13,13,2.60,7, 0,1673,1,,,,,
624,2,22227,33.33,8192,11902,56,6Linken's Sword of Mastery,47,21,21,1.80,7, 0,1603,1,,,,,
625,2,24756,40.63,8192,13953,62,5Silent Fang,57,21,21,1.60,7, 0,1548,1,,,,,
626,2,36970,41.39,8192,22383,64,4Sageblade,59,21,21,1.80,7, 0,1497,5,,,,,
627,2,16538,22.06,8192,9446,34,5Electrocutioner Leg,29,21,21,1.70,7, 0,1463,1,,,,,
628,2,25036,41.40,8192,13361,63,5Skullforge Reaver,58,13,13,2.50,7, 0,1382,1,,,,,
629,2,21554,41.43,8192,6622,63,5Sword of Zeal,58,21,21,2.80,7, 0,1299,1,,,,,
630,2,31692,51.67,8192,19168,70,4Blackguard,60,13,13,1.80,7, 0,1286,3,,,,,
631,2,36378,73.15,8192,23054,89,4Gressil-Dawn of Ruin,60,13,13,2.70,7, 0,1277,6,,,,,
632,2,18325,27.94,8192,9424,41,5Ginn-su Sword,36,13,13,1.70,7, 0,1205,1,,,,,
633,2,8272,13.46,8192,12976,20,5Ironpatch Blade,15,13,13,2.60,7, 0,1122,1,,,,,
634,2,36377,73.00,8192,23577,89,4The Hungering Cold,60,13,13,1.50,7, 0,1065,6,,,140,,
635,2,20076,24.21,8192,8225,36,5Tainted Pierce,31,13,13,1.90,7, 0,964,1,,,,,
636,2,25639,17.14,8192,13032,27,5Sword of Corruption,22,13,13,2.10,7, 0,946,1,,,,,
637,2,21773,35.21,8192,11784,53,5Arbiter's Blade,48,21,21,2.40,7, 0,942,1,,,,,
638,2,31866,56.36,8192,19351,75,4Maladath-Runed Blade of the Black Flight,60,13,13,2.20,7, 0,873,3,,,,,
639,2,21809,36.92,8192,11817,56,5Lord General's Sword,51,21,21,2.60,7, 0,799,1,,,,,
640,2,32722,49.71,8192,19865,68,4Warblade of the Hakkari,60,21,21,1.70,7, 0,793,4,,,,,
641,2,22077,6.82,8192,851,15,7Cutlass,10,13,13,2.20,7, 0,721,1,,,,,
642,2,31867,58.46,8192,19352,77,4Chromatically Tempered Sword,60,13,13,2.60,7, 0,699,3,,,,,
643,2,20156,26.46,8192,1265,39,5Scorpion Sting,34,13,13,2.40,7, 0,698,1,,,,,
644,2,36371,41.38,8192,22807,83,4Wraith Blade,60,13,13,1.80,7, 0,666,6,,,,,
645,2,25640,32.80,8192,13035,49,5Serpent Slicer,44,13,13,2.50,7, 0,641,1,,,,,
646,2,20073,25.00,8192,8223,37,5Blade of the Basilisk,32,13,13,1.90,7, 0,637,1,,,,,
647,2,7485,29.32,8192,9401,43,5Nordic Longshank,38,13,13,2.20,7, 0,636,1,,,,,
648,2,22733,35.79,8192,12535,54,5Doomforged Straightedge,49,13,13,1.90,7, 0,634,1,,,,,
649,2,20030,35.23,8192,10797,53,5Firebreather,48,13,13,2.20,7, 0,581,1,,,,,
650,2,24981,9.04,8192,14145,18,6Cursed Felblade,13,21,21,2.60,7, 0,567,1,,,,,
651,2,23274,41.30,8192,12797,63,5Frostguard,58,21,21,2.30,7, 0,531,1,,,,,
652,2,28848,42.71,8192,17015,65,5Dark Iron Reaver,60,21,21,2.40,7, 0,528,1,,,,,
653,2,32076,21.30,8192,19553,33,5Legionnaire's Sword,28,13,13,2.70,7, 0,527,3,,,,,
654,2,20218,31.67,8192,754,47,5Shortsword of Vengeance,42,13,13,2.40,7, 0,523,1,,,,,
655,2,33145,41.71,8192,20698,63,4Elemental Attuned Blade,58,21,21,2.10,7, 0,502,4,,,,,
656,2,5165,17.08,8192,1493,27,5Heavy Marauder Scimitar,22,21,21,2.40,7, 0,502,1,,,,,
657,2,20120,16.67,8192,2011,26,5Twisted Sabre,21,21,21,1.80,7, 0,497,1,,,,,
658,2,12827,17.59,8192,1727,28,5Sword of Decay,23,21,21,2.70,7, 0,484,1,,,,,
659,2,20215,18.27,8192,3850,35,6Jade Serpentblade,30,13,13,2.60,7, 0,463,1,,,,,
660,2,32314,41.55,8192,19864,68,4Bloodcaller,60,21,21,2.00,7, 0,457,4,,,,,
661,2,32356,44.80,8192,19901,68,5Zulian Slicer,60,13,13,2.50,7, 0,454,4,,,,,
662,2,20029,31.11,8192,9511,46,5Bloodletter Scalpel,41,13,13,1.80,7, 0,435,1,,,,,
663,2,23241,37.06,8192,12777,56,5Blazing Rapier,51,13,13,1.70,7, 0,417,1,,,,,
664,2,26579,20.33,8192,864,38,6Knightly Longsword,33,13,13,1.50,7, 0,397,1,,,,,
665,2,20083,26.60,8192,4987,45,6Dwarf Captain's Sword,35,13,13,2.50,7, 0,386,1,1,,,,
666,2,22229,35.75,8192,10696,60,6Enchanted Azsharite Felbane Sword,45,21,21,2.00,7, 0,379,1,2,,,,
667,2,20014,10.00,8192,5321,20,6Elegant Shortsword,12,13,13,2.00,7, 0,376,1,2,,,,
668,2,20031,33.42,8192,9380,50,5Jang'thraze the Protector,45,13,13,1.90,7, 0,365,1,,,,,
669,2,4800,11.58,8192,3935,25,7Smotts' Cutlass,20,21,21,1.90,7, 0,362,1,,,,,
670,2,31526,28.70,8192,19040,48,6Zorbin's Mega-Slicer,45,13,13,2.30,7, 0,358,1,,,,,
671,2,4788,2.37,8192,4560,6,7Fine Scimitar,,13,13,1.90,7, 0,356,1,,,,,
672,2,32077,21.30,8192,19557,33,5Protector's Sword,28,13,13,2.70,7, 0,349,3,,,,,
673,2,34264,58.39,8192,21650,77,4Ancient Qiraji Ripper,60,13,13,2.80,7, 0,340,5,,,,,
674,2,5170,12.86,8192,2263,25,6Phytoblade,,21,21,2.80,7, 0,332,1,1,,,,
675,2,34850,42.68,8192,22378,65,5Ravenholdt Slicer,60,13,13,2.80,7, 0,318,5,,,,,
676,2,28086,35.83,8192,12061,60,6Blade of Reckoning,50,13,13,2.40,7, 0,318,1,1,,,,
677,2,12610,11.55,8192,6633,23,6Butcher's Slicer,18,13,13,2.90,7, 0,313,1,,,,,
678,2,30754,40.75,8192,18396,62,5Mind Carver,57,21,21,2.00,7, 0,307,2,,,,,
679,2,36376,62.81,8192,23014,81,4Iblis-Blade of the Fallen Seraph,60,13,13,1.60,7, 0,296,6,,,,,
680,2,31866,57.38,8192,21520,76,4Ravencrest's Legacy,60,13,13,2.10,7, 0,294,5,,,,,
681,2,32077,29.26,8192,19556,43,5Protector's Sword,38,13,13,2.70,7, 0,271,3,,,,,
682,2,18270,27.22,8192,9392,40,5Annealed Blade,35,13,13,1.80,7, 0,270,1,,,,,
683,2,28876,33.33,8192,17054,50,5Joonho's Mercy,45,13,13,2.10,7, 0,256,1,,,,,
684,2,20223,22.96,8192,4116,41,6Olmann Sewar,,21,21,2.70,7, 0,247,1,,,,,
685,2,5144,11.18,8192,5192,22,6Thief's Blade,17,13,13,1.70,7, 0,247,1,,,,,
686,2,33097,52.59,8192,20577,71,4Nightmare Blade,60,13,13,2.70,7, 0,239,4,,,70,,
687,2,5151,8.70,8192,3572,17,6Daryl's Shortsword,11,13,13,2.30,7, 0,233,1,1,,,,
688,2,28570,18.75,8192,15213,36,6Mercenary Blade,31,13,13,2.40,7, 0,223,1,,,,,
689,2,20035,32.14,8192,10803,54,6Blade of the Wretched,49,21,21,2.10,7, 0,221,1,,,,,
690,2,33994,41.27,8192,21521,76,4Runesword of the Red,60,21,21,2.20,7, 0,216,5,,,,,
691,2,32722,47.94,8192,19866,66,4Warblade of the Hakkari,60,22,22,1.70,7, 0,215,4,,,,,
692,2,26479,34.52,8192,15801,58,6Valiant Shortsword,50,13,13,2.10,7, 0,211,1,,,,,
693,2,20094,13.41,8192,11121,26,6Darkwater Talwar,21,21,21,2.20,7, 0,208,1,,,,,
694,2,22078,3.81,8192,2488,9,7Gladius,4,13,13,2.10,7, 0,204,1,,,,,
695,2,32076,29.26,8192,19552,43,5Legionnaire's Sword,38,13,13,2.70,7, 0,202,3,,,,,
696,2,25173,38.89,8192,14576,59,5Ebon Hilt of Marduk,54,21,21,2.70,7, 0,201,1,,,,,
697,2,35571,40.67,8192,23132,62,5Lord Blackwood's Blade,57,13,13,1.50,7, 0,197,6,,,60,,
698,2,32581,48.16,8192,19867,66,4Bloodlord's Defender,60,21,21,1.90,7, 0,193,4,,,80,,
699,2,20168,9.20,8192,2074,18,6Solid Shortblade,14,13,13,2.50,7, 0,192,1,1,,,,
700,2,20114,8.13,8192,1925,16,6Defias Rapier,11,21,21,1.60,7, 0,187,1,,,,,
701,2,16128,26.74,8192,7943,45,6Wicked Mithril Blade,40,21,21,2.30,7, 0,185,1,,,,,
702,2,5040,10.42,8192,1937,21,6Buzz Saw,16,13,13,2.40,7, 0,184,1,,,,,
703,2,23734,37.62,8192,13182,57,5Phase Blade,52,13,13,2.10,7, 0,177,1,,,,,
704,2,26432,34.04,8192,15705,57,6Tidecrest Blade,49,13,13,2.60,7, 0,175,1,,,,,
705,2,28530,30.31,8192,15216,51,6Rune Sword,46,13,13,1.60,7, 0,169,1,,,,,
706,2,34232,41.35,8192,21622,78,4Sharpened Silithid Femur,60,21,21,2.30,7, 0,168,5,,,,,
707,2,20110,12.80,8192,3400,25,6Lucine Longsword,22,21,21,2.50,7, 0,168,1,1,,,,
708,2,32076,15.00,8192,20430,23,5Legionnaire's Sword,18,13,13,2.70,7, 0,167,3,,,,,
709,2,22085,17.61,8192,2520,36,7Broadsword,31,21,21,2.30,7, 0,166,1,,,,,
710,2,28607,12.19,8192,3462,24,6Talonstrike,10,21,21,1.60,7, 0,166,1,2,,,,
711,2,31400,5.33,8192,18957,10,6Brushwood Blade,3,13,13,3.00,7, 0,161,1,1,,,,
712,2,31966,59.48,8192,12584,78,4Grand Marshal's Longsword,60,13,13,2.90,7, 0,158,2,,,,,
713,2,26576,15.56,8192,3186,30,6Viking Sword,25,21,21,2.70,7, 0,158,1,,,,,
714,2,32077,35.19,8192,19555,53,5Protector's Sword,48,13,13,2.70,7, 0,157,3,,,,,
715,2,31997,59.48,8192,16345,78,4High Warlord's Blade,60,13,13,2.90,7, 0,155,2,,,,,
716,2,5153,16.67,8192,3849,32,6Hardened Iron Shortsword,27,21,21,1.80,7, 0,153,1,,,,,
717,2,22226,12.31,8192,3740,24,6Decapitating Sword,19,21,21,2.60,7, 0,151,1,,,,true,
718,2,7314,6.92,8192,4766,13,6Feral Blade,8,21,21,2.60,7, 0,151,1,,,,,
719,2,28593,12.27,8192,16890,24,6Slatemetal Cutlass,20,13,13,2.20,7, 0,147,1,2,,,,
720,2,8279,9.47,8192,1951,19,6Blackwater Cutlass,14,13,13,1.90,7, 0,144,1,,,,,
721,2,28561,22.14,8192,15214,40,6Nobles Brand,35,13,13,2.10,7, 0,143,1,,,,,
722,2,35247,62.81,8192,22806,81,4Widow's Remorse,60,13,13,1.60,7, 0,142,6,,,100,,
723,2,28527,13.93,8192,15212,27,6Fighter Broadsword,22,21,21,2.80,7, 0,138,1,,,,true,
724,2,32077,41.48,8192,19554,63,5Protector's Sword,58,13,13,2.70,7, 0,137,3,,,,,
725,2,26503,35.75,8192,15814,60,6Hameya's Slayer,54,13,13,2.00,7, 0,131,1,,,,,
726,2,32443,44.72,8192,19968,68,5Fiery Retributer,60,21,21,1.80,7, 0,130,4,,,60,,
727,2,26577,5.48,8192,727,10,6Notched Shortsword,5,13,13,2.10,7, 0,129,1,,,,,
728,2,31617,41.35,8192,19110,63,5Cold Forged Blade,58,13,13,2.60,7, 0,125,3,,,,,
729,2,26477,34.52,8192,15800,58,6Intrepid Shortsword,50,13,13,2.10,7, 0,122,1,,,,,
730,2,20221,28.53,8192,7944,48,6Dazzling Mithril Rapier,43,21,21,1.70,7, 0,122,1,,,,,
731,2,28346,33.91,8192,15218,57,6Crystal Sword,52,13,13,2.30,7, 0,117,1,,,,,
732,2,26572,25.00,8192,8196,43,6Ebon Scimitar,38,13,13,1.90,7, 0,114,1,,,,,
733,2,22232,18.91,8192,8224,36,6Silithid Ripper,31,21,21,2.30,7, 0,114,1,,,,,
734,2,28608,10.45,8192,16891,21,6Claystone Shortsword,15,13,13,2.20,7, 0,114,1,2,,,,
735,2,34810,40.67,8192,22332,62,5Blade of Necromancy,57,21,21,1.50,7, 0,113,5,,,,,
736,2,32077,15.00,8192,20440,23,5Protector's Sword,18,13,13,2.70,7, 0,113,3,,,,,
737,2,20157,9.09,8192,2078,18,6Northern Shortsword,13,13,13,2.20,7, 0,107,1,,,,true,
738,2,33839,51.52,8192,21395,70,4Blade of Eternal Justice,60,21,21,2.30,7, 0,102,5,,2,,,
739,2,28528,26.60,8192,15215,45,6Furious Falchion,40,21,21,2.50,7, 0,101,1,,,,,
740,2,36066,59.44,8192,23456,78,4Grand Marshal's Swiftblade,60,13,13,1.80,7, 0,99,6,,,,,
741,2,20159,7.62,8192,6984,15,6Umbral Sword,10,21,21,2.10,7, 0,99,1,1,1,,,
742,2,5139,2.50,8192,18610,6,7Keen Machete,,21,21,1.80,7, 0,99,2,,,,,
743,2,28567,11.00,8192,15211,22,6Militant Shortsword,17,13,13,2.50,7, 0,97,1,,,,true,
744,2,28458,32.25,8192,15217,54,6Widow Blade,49,13,13,2.00,7, 0,96,1,,,,,
745,2,28544,8.16,8192,15210,16,6Raider Shortsword,11,13,13,1.90,7, 0,91,1,,,,,
746,2,22080,12.17,8192,923,26,7Longsword,21,21,21,2.30,7, 0,90,1,,,,,
747,2,1542,1.05,8192,25,2,7Worn Shortsword,,21,21,1.90,7, 0,87,1,,,,,
748,2,33839,41.52,8192,21413,70,4Blade of Vaulted Secrets,60,21,21,2.30,7, 0,84,5,,128,,,
749,2,30673,38.75,8192,18310,59,5Fiendish Machete,54,13,13,2.40,7, 0,83,2,,,,,
750,2,13078,35.00,8192,15219,59,6Dimensional Blade,54,13,13,1.60,7, 0,82,1,,,,,
751,2,20154,9.62,8192,1469,19,6Scimitar of Atun,14,21,21,2.60,7, 0,81,1,,,,,
752,2,22079,8.70,8192,2027,19,7Scimitar,14,13,13,2.30,7, 0,80,1,,,,,
753,2,28552,38.64,8192,15221,65,6Holy War Sword,60,13,13,2.20,7, 0,77,1,,,,,
754,2,20094,14.55,8192,753,28,6Dragonmaw Shortsword,23,13,13,2.20,7, 0,77,1,,,,,
755,2,36081,59.44,8192,23467,78,4High Warlord's Quickblade,60,13,13,1.80,7, 0,74,6,,,,,
756,2,5161,12.06,8192,2035,24,6Sword of the Night Sky,19,21,21,1.70,7, 0,72,1,,,,,
757,2,32076,35.19,8192,19551,53,5Legionnaire's Sword,48,13,13,2.70,7, 0,70,3,,,,,
758,2,32076,41.48,8192,19550,63,5Legionnaire's Sword,58,13,13,2.70,7, 0,69,3,,,,,
759,2,20088,13.86,8192,2018,27,6Skeletal Longsword,22,21,21,2.20,7, 0,69,1,,,,,
760,2,3855,11.19,8192,2850,24,7Bronze Shortsword,19,21,21,2.10,7, 0,67,1,,,,,
761,2,26463,35.91,8192,15782,60,6Beaststalker Blade,53,13,13,2.20,7, 0,66,1,2,,,,
762,2,30822,40.00,8192,18484,61,5Cho'Rush's Blade,56,13,13,2.40,7, 0,64,2,,,,,
763,2,28093,7.20,8192,15335,14,6Briarsteel Shortsword,12,13,13,2.50,7, 0,64,1,1,,,,
764,2,8279,6.59,8192,5744,12,6Pale Skinner,7,21,21,2.20,7, 0,58,1,,,,,
765,2,20163,7.62,8192,6985,15,6Haggard's Sword,10,21,21,2.10,7, 0,55,1,1,1,,,
766,2,30814,35.83,8192,18463,60,6Ogre Pocket Knife,55,13,13,2.40,7, 0,54,2,,,,,
767,2,20122,8.26,8192,1219,16,6Redridge Machete,11,21,21,2.30,7, 0,52,1,,,,,
768,2,32438,41.00,8192,19964,68,5Renataki's Soul Conduit,60,21,21,2.10,7, 0,51,4,,,,,
769,2,7313,7.29,8192,4765,14,6Enamelled Broadsword,9,21,21,2.40,7, 0,51,1,,,,,
