classs,flags2,id,level,name,reqclass,reqlevel,slot,subclass,firstseenpatch,classes,displayid,dmgrange,sellprice,popularity,bop,skill,reqskill,reqskillrank,contentPhase,avgbuyout,commondrop,reqspell,buyprice,n,t,ti,z,sourcemore,c2,reqfaction,reqrep,c,dd,maxcount,bd,side
9,8192,22774,70,7Pattern: Sylvan Vest,,,0,2, 0,,1301,1.00,12500,31,1,300,197,300,5,,,,,,,,,,,609,6,,,,,
9,8192,22770,70,7Pattern: Bramblewood Boots,,,0,1, 0,,1301,1.00,12500,31,1,300,165,300,5,,,,,,,,,,,609,5,,,,,
9,8192,20509,62,7Pattern: Sandstalker Bracers,,,0,1, 0,,1102,1.00,10000,33,1,300,165,300,5,,,,,,,,,,,609,4,,,,,
9,8192,19780,65,7Plans: Darksoul Leggings,,,0,4, 0,,1301,1.00,12500,33,1,300,164,300,4,,,,,,,,,,,270,5,,,,,
9,8192,6621,10,7Manual of Taunt,1,10,0,0, 0,1,12556,1.00,,36,1,,,,,,,,,,,,,,,,,,,,,
9,8192,12718,62,6Plans: Runic Breastplate,,,0,4, 0,,1102,1.00,15000,36,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,18514,62,5Pattern: Girdle of Insight,,,0,1, 0,,6270,1.00,15000,38,1,300,165,300,1.5,,,,,,,,,,,,,,,,,
9,8192,22772,70,7Pattern: Sylvan Shoulders,,,0,2, 0,,1301,1.00,12500,38,1,300,197,300,5,,,,,,,,,,,609,4,,,,,
9,8192,20511,62,7Pattern: Sandstalker Breastplate,,,0,1, 0,,1102,1.00,10000,39,1,300,165,300,5,,,,,,,,,,,609,6,,,,,
9,8192,22705,80,7Plans: Icebane Bracers,,,0,4, 0,,1301,1.00,37500,39,1,300,164,300,6,,,,,,,,,,,749,6,,,,,
9,8192,21735,55,6Schematic: Large Red Rocket Cluster,,,0,3, 0,,15274,1.00,4000,41,1,275,202,275,1,,,,,,,,,,,,,,,,,
9,8192,19776,65,7Plans: Bloodsoul Breastplate,,,0,4, 0,,1301,1.00,12500,41,1,300,164,300,4,,,,,,,,,,,270,6,,,,,
9,8192,1146,12,7Libram: Resurrection,2,12,0,0, 0,2,1155,1.00,,42,1,,,,,,,,,,,,,,,,,,,,,
9,8192,16346,20,7Grimoire of Torment (Rank 2),256,20,0,0, 0,256,1246,1.00,500,42,1,,,,,,,,2000,,,,,,,,,,,1,,
9,8192,19770,65,7Pattern: Primal Batskin Gloves,,,0,1, 0,,1301,1.00,12500,42,1,300,165,300,4,,,,,,,,,,,270,5,,,,,
9,8192,22696,80,7Pattern: Icy Scale Breastplate,,,0,1, 0,,1301,1.00,37500,44,1,300,165,300,6,,,,,,,,,,,529,7,,,,,
9,8192,16379,26,7Grimoire of Seduction,256,26,0,0, 0,256,1246,1.00,1000,47,1,,,,,,,,4000,,,,,,,,,,,1,,
9,8192,7994,46,6Plans: Orcish War Leggings,,,0,4, 0,,15274,1.00,2000,48,1,230,164,230,1,,,,,,,,,,,,,,,,,
9,8192,8030,51,7Plans: Ebon Shiv,,,0,4, 0,,1301,1.00,2500,48,1,255,164,255,1,,,,10000,,,,,,,,,,,,,
9,8192,12823,56,7Plans: Huge Thorium Battleaxe,,,0,4, 0,,1102,1.00,5000,48,1,280,164,280,1,,,,20000,,,,,,,,,,,,,
9,8192,22692,80,7Pattern: Polar Tunic,,,0,1, 0,,1301,1.00,37500,49,1,300,165,300,6,,,,,,,,,,,529,7,,,,,
9,8192,22683,70,7Pattern: Gaea's Embrace,,,0,2, 0,,1301,1.00,22500,51,1,300,197,300,5,,,,,,,,,,,609,6,,,,,
9,8192,22698,80,7Pattern: Icy Scale Bracers,,,0,2, 0,,1301,1.00,37500,51,1,300,165,300,6,,,,,,,,,,,749,6,,,,,
9,8192,15754,57,7Pattern: Warbear Woolies,,,0,1, 0,,1102,1.00,5000,53,1,285,165,285,1,,,10660,,,,,,,,,,,,,,
9,8192,16357,18,7Grimoire of Consume Shadows (Rank 1),256,18,0,0, 0,256,1246,1.00,375,55,1,,,,,,,,1500,,,,,,,,,,,1,,
9,8192,16363,24,7Grimoire of Suffering (Rank 1),256,24,0,0, 0,256,1246,1.00,750,56,1,,,,,,,,3000,,,,,,,,,,,1,,
9,8192,22729,55,7Schematic: Steam Tonk Controller,,,0,3, 0,,1301,1.00,2000,57,1,275,202,275,1,,,,,,,,,,,,,,,,,
9,8192,19779,65,7Plans: Darksoul Breastplate,,,0,4, 0,,1301,1.00,12500,57,1,300,164,300,4,,,,,,,,,,,270,6,,,,,
9,8192,22695,80,7Pattern: Polar Bracers,,,0,2, 0,,1301,1.00,37500,59,1,300,165,300,6,,,,,,,,,,,749,6,,,,,
9,8192,22686,80,7Pattern: Glacial Vest,,,0,2, 0,,1301,1.00,37500,61,1,300,197,300,6,,,,,,,,,,,529,6,,,,,
9,8192,12715,61,6Plans: Imperial Plate Leggings,,,0,4, 0,,1102,1.00,10000,64,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,12714,61,6Plans: Runic Plate Helm,,,0,4, 0,,1102,1.00,10000,64,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,22684,80,7Pattern: Glacial Gloves,,,0,2, 0,,1301,1.00,30000,65,1,300,197,300,6,,,,,,,,,,,529,6,,,,,
9,8192,22773,70,7Pattern: Sylvan Crown,,,0,2, 0,,1301,1.00,12500,67,1,300,197,300,5,,,,,,,,,,,609,5,,,,,
9,8192,12719,62,6Plans: Runic Plate Leggings,,,0,4, 0,,1102,1.00,15000,70,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,11614,54,6Plans: Dark Iron Mail,,,0,4, 0,,15274,1.00,3000,71,1,270,164,270,1,,,,,,,,,,,,,,,,,
9,8192,19781,65,7Plans: Darksoul Shoulders,,,0,4, 0,,1301,1.00,12500,71,1,300,164,300,4,,,,,,,,,,,270,4,,,,,
9,8192,22703,80,7Plans: Icebane Breastplate,,,0,4, 0,,1301,1.00,37500,72,1,300,164,300,6,,,,,,,,,,,529,7,,,,,
9,8192,20733,70,7Formula: Enchant Cloak - Greater Nature Resistance,,,0,8, 0,,7798,1.00,25000,74,1,300,333,300,5,,,,,,,,,,,609,5,,,,,
9,8192,23689,60,7Manual: Crystal Infused Bandage,,,0,7, 0,,8117,1.00,6250,75,1,300,129,300,,,,,,,,,,,,,,,,,,
9,8192,19771,65,7Pattern: Primal Batskin Bracers,,,0,1, 0,,1301,1.00,12500,75,1,300,165,300,4,,,,,,,,,,,270,4,,,,,
9,8192,7984,44,6Plans: Ornate Mithril Gloves,,,0,4, 0,,15274,1.00,2000,77,1,220,164,220,1,,,,,,,,,,,,,,,,,
9,8192,12699,58,5Plans: Fiery Plate Gauntlets,,,0,4, 0,,1102,1.00,5000,77,1,290,164,290,1,,,9788,,,,,,,,,,,,,,1
9,8192,12701,59,6Plans: Imperial Plate Helm,,,0,4, 0,,1102,1.00,6250,81,1,295,164,295,1,,,,,,,,,,,,,,,,,
9,8192,20506,62,7Pattern: Spitfire Bracers,,,0,1, 0,,1102,1.00,10000,82,1,300,165,300,5,,,,,,,,,,,609,4,,,,,
9,8192,16321,4,7Grimoire of Blood Pact (Rank 1),256,4,0,0, 0,256,1246,1.00,25,83,1,,,,,,,,100,,,,,,,,,,,1,,
9,8192,20729,70,5Formula: Enchant Gloves - Fire Power,,,0,8, 0,,56750,1.00,25000,85,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,8406,49,6Pattern: Wild Leather Boots,,,0,1, 0,,1102,1.00,,88,1,245,165,245,1,,,,,,,,,,,,,,,,,
9,8192,22694,80,7Pattern: Polar Gloves,,,0,2, 0,,1301,1.00,37500,88,1,300,165,300,6,,,,,,,,,,,529,6,,,,,
9,8192,19204,64,7Plans: Heavy Timbermaw Boots,,,0,4, 0,,1301,1.00,10000,89,1,300,164,300,3,,,,,,,,,,,576,6,,,,,
9,8192,23690,60,7Recipe: Crystal Flake Throat Lozenge,,,0,5, 0,,12547,1.00,6250,90,1,300,185,300,,,,,,,,,,,,,,,,1,,
9,8192,7985,45,6Plans: Ornate Mithril Shoulder,,,0,4, 0,,15274,1.00,2000,92,1,225,164,225,1,,,,,,,,,,,,,,,,,
9,8192,19027,50,7Schematic: Snake Burst Firework,,,0,3, 0,,1102,1.00,1250,93,1,250,202,250,1,,,,5000,,,,,,,,,,,,,
9,8192,8408,50,6Pattern: Wild Leather Cloak,,,0,1, 0,,1102,1.00,,94,1,250,165,250,1,,,,,,,,,,,,,,,,,
9,8192,22221,72,7Plans: Obsidian Mail Tunic,,,0,4, 0,,1301,1.00,20000,94,1,300,164,300,5,,,,,,,,,,,609,7,,,,,
9,8192,22685,80,7Pattern: Glacial Cloak,,,0,2, 0,,1301,1.00,30000,104,1,300,197,300,6,,,,,,,,,,,529,6,,,,,
9,8192,19205,64,7Plans: Gloves of the Dawn,,,0,4, 0,,1301,1.00,10000,105,1,300,164,300,3,,,,,,,,,,,529,6,,,,,
9,8192,19769,65,7Pattern: Primal Batskin Jerkin,,,0,1, 0,,1301,1.00,12500,107,1,300,165,300,4,,,,,,,,,,,270,6,,,,,
9,8192,12705,60,6Plans: Imperial Plate Chest,,,0,4, 0,,1102,1.00,7500,108,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,22219,70,7Plans: Jagged Obsidian Shield,,,0,4, 0,,1301,1.00,12500,108,1,300,164,300,5,,,,,,,,,,,609,6,,,,,
9,8192,19202,58,7Plans: Heavy Timbermaw Belt,,,0,4, 0,,1301,1.00,5500,119,1,290,164,290,3,,,,,,,,,,,576,5,,,,,
9,8192,20736,70,5Formula: Enchant Cloak - Dodge,,,0,8, 0,,56750,1.00,25000,120,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,8403,44,6Pattern: Wild Leather Shoulders,,,0,1, 0,,1102,1.00,,128,1,220,165,220,1,,,,,,,,,,,,,,,,,
9,8192,18417,62,5Pattern: Mooncloth Gloves,,,0,2, 0,,6270,1.00,10000,132,1,300,197,300,1.5,,,,,,,,,,,,,,,,,
9,8192,12687,53,6Plans: Imperial Plate Shoulders,,,0,4, 0,,1102,1.00,3000,135,1,265,164,265,1,,,,,,,,,,,,,,,,,
9,8192,19327,64,7Pattern: Timbermaw Brawlers,,,0,1, 0,,1102,1.00,10000,138,1,300,165,300,3,,,,,,,,,,,576,6,,,,,
9,8192,8407,50,6Pattern: Wild Leather Leggings,,,0,1, 0,,1102,1.00,,139,1,250,165,250,1,,,,,,,,,,,,,,,,,
9,8192,18416,62,5Pattern: Inferno Gloves,,,0,2, 0,,6270,1.00,10000,140,1,300,197,300,1.5,,,,,,,,,,,,,,,,,
9,8192,20734,70,5Formula: Enchant Cloak - Stealth,,,0,8, 0,,56750,1.00,25000,142,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,19217,64,7Pattern: Argent Shoulders,,,0,2, 0,,1301,1.00,10000,143,1,300,197,300,3,,,,,,,,,,,529,6,,,,,
9,8192,19326,58,7Pattern: Might of the Timbermaw,,,0,1, 0,,1102,1.00,5500,147,1,290,165,290,3,,,,,,,,,,,576,5,,,,,
9,8192,6619,10,7Manual: The Path of Defense,1,10,0,0, 0,1,12547,1.00,,152,1,,,,,,,,,,,,,,,,,,,,,
9,8192,7983,44,6Plans: Ornate Mithril Pants,,,0,4, 0,,15274,1.00,2000,154,1,220,164,220,1,,,,,,,,,,,,,,,,,
9,8192,19216,58,7Pattern: Argent Boots,,,0,2, 0,,1301,1.00,5500,158,1,290,197,290,3,,,,,,,,,,,529,5,,,,,
9,8192,12688,53,6Plans: Imperial Plate Belt,,,0,4, 0,,1102,1.00,3000,162,1,265,164,265,1,,,,,,,,,,,,,,,,,
9,8192,19203,58,7Plans: Girdle of the Dawn,,,0,4, 0,,1301,1.00,5500,162,1,290,164,290,3,,,,,,,,,,,529,5,,,,,
9,8192,19328,58,7Pattern: Dawn Treaders,,,0,1, 0,,1102,1.00,5500,166,1,290,165,290,3,,,,,,,,,,,529,5,,,,,
9,8192,14472,53,7Pattern: Runecloth Cloak,,,0,2, 0,,1102,1.00,3000,173,1,265,197,265,1,,,,12000,,,,,,,,,,,,,
9,8192,20000,65,7Schematic: Bloodvine Goggles,,,0,3, 0,,1325,1.00,30000,174,1,300,202,300,4,,,,,,,,,,,270,5,,,,,
9,8192,18516,62,5Pattern: Swift Flight Bracers,,,0,1, 0,,6270,1.00,15000,176,1,300,165,300,1.5,,,,,,,,,,,,,,,,,
9,8192,19209,66,7Plans: Blackfury,,,0,4, 0,,1301,1.00,17500,177,1,300,164,300,3,,,9787,,,,,,,,,,,,,,
9,8192,11828,41,6Schematic: Pet Bombling,,,0,3, 0,,15274,1.00,675,179,1,205,202,205,1,,,,,,,,,,,,,,,,,
9,8192,17060,65,5Plans: Dark Iron Destroyer,,,0,4, 0,,6270,1.00,55000,180,1,300,164,300,1,,,17041,220000,,,,,,,,,,,,,
9,8192,22687,80,7Pattern: Glacial Wrists,,,0,2, 0,,1301,1.00,30000,181,1,300,197,300,6,,,,,,,,,,,749,6,,,,,
9,8192,17053,62,5Plans: Fiery Chain Shoulders,,,0,4, 0,,6270,1.00,50000,182,1,300,164,300,1,,,9788,200000,,,,,,,,,,,,,
9,8192,12726,63,5Plans: Enchanted Thorium Leggings,,,0,4, 0,,6270,1.00,15000,188,1,300,164,300,1.5,,,9788,,,,,,,,,,,,,,1
9,8192,19208,66,7Plans: Black Amnesty,,,0,4, 0,,1301,1.00,17500,190,1,300,164,300,3,,,9787,,,,,,,,,,,,,,
9,8192,20382,68,7Pattern: Dreamscale Breastplate,,,0,1, 0,,1102,1.00,15000,198,1,300,165,300,5,,,10656,,,,,,,,609,7,,,,,
9,8192,19210,70,7Plans: Ebon Hand,,,0,4, 0,,1301,1.00,30000,207,1,300,164,300,3,,,17040,,,,,,,,,,,,,,
9,8192,6897,30,7Manual: Path of the Berserker,1,30,0,0, 0,1,12547,1.00,,212,1,,,,,,,,,,,,,,,,,,,,,
9,8192,17059,65,5Plans: Dark Iron Reaver,,,0,4, 0,,6270,1.00,55000,222,1,300,164,300,1,,,17039,220000,,,,,,,,,,,,,
9,8192,7988,49,6Plans: Ornate Mithril Boots,,,0,4, 0,,15274,1.00,2500,223,1,245,164,245,1,,,,,,,,,,,,,,,,,
9,8192,19215,58,7Pattern: Wisdom of the Timbermaw,,,0,2, 0,,1301,1.00,5500,224,1,290,197,290,3,,,,,,,,,,,576,5,,,,,
9,8192,20001,65,7Schematic: Bloodvine Lens,,,0,3, 0,,1325,1.00,12500,224,1,300,202,300,4,,,,,,,,,,,270,4,,,,,
9,8192,14486,55,5Pattern: Cloak of Fire,,,0,2, 0,,1102,1.00,10000,231,1,275,197,275,1,,,,,,,,,,,,,,,,,
9,8192,8029,45,6Plans: Wicked Mithril Blade,,,0,4, 0,,15274,1.00,2000,236,1,225,164,225,1,,,,,,,,,,,,,,,,,
9,8192,19766,65,7Pattern: Bloodvine Boots,,,0,2, 0,,1301,1.00,12500,239,1,300,197,300,4,,,,,,,,,,,270,4,,,,,
9,8192,8405,45,6Pattern: Wild Leather Helmet,,,0,1, 0,,1102,1.00,,240,1,225,165,225,1,,,,,,,,,,,,,,,,,
9,8192,19207,70,7Plans: Dark Iron Gauntlets,,,0,4, 0,,1301,1.00,20000,242,1,300,164,300,3,,,9788,,,,,,,,,,,,,,
9,8192,7986,48,6Plans: Ornate Mithril Breastplate,,,0,4, 0,,15274,1.00,2500,251,1,240,164,240,1,,,,,,,,,,,,,,,,,
9,8192,20012,55,7Recipe: Greater Dreamless Sleep,,,0,6, 0,,1301,1.00,12500,251,1,275,171,275,4,,,,,,,,,,,270,4,,,,,
9,8192,12700,59,6Plans: Imperial Plate Boots,,,0,4, 0,,1102,1.00,6250,254,1,295,164,295,1,,,,,,,,,,,,,,,,,
9,8192,20508,62,7Pattern: Spitfire Breastplate,,,0,1, 0,,1102,1.00,10000,261,1,300,165,300,5,,,,,,,,,,,609,6,,,,,
9,8192,12725,63,5Plans: Enchanted Thorium Helm,,,0,4, 0,,6270,1.00,15000,261,1,300,164,300,1.5,,,9788,,,,,,,,,,,,,,1
9,8192,8046,1,7Kearnen's Journal,,,0,0, 0,,6672,1.00,,263,1,,,,,,,,,,,,,,,,,,,1,,1
9,8192,19765,65,7Pattern: Bloodvine Leggings,,,0,2, 0,,1301,1.00,12500,265,1,300,197,300,4,,,,,,,,,,,270,5,,,,,
9,8192,12696,57,5Plans: Demon Forged Breastplate,,,0,4, 0,,1102,1.00,5000,267,1,285,164,285,1,,,9788,,,,,,,,,,,,,,
9,8192,17049,59,5Plans: Fiery Chain Girdle,,,0,4, 0,,6270,1.00,22500,268,1,295,164,295,1,,,9788,90000,,,,,,,,,,,,,
9,8192,19218,64,7Pattern: Mantle of the Timbermaw,,,0,2, 0,,1301,1.00,10000,275,1,300,197,300,3,,,,,,,,,,,576,6,,,,,
9,8192,20735,70,5Formula: Enchant Cloak - Subtlety,,,0,8, 0,,56750,1.00,25000,289,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,20040,70,7Plans: Dark Iron Boots,,,0,4, 0,,1301,1.00,20000,292,1,300,164,300,4,,,9788,,,,,,,,,,,,,,
9,8192,19219,66,7Pattern: Flarecore Robe,,,0,2, 0,,1301,1.00,15000,293,1,300,197,300,3,,,,,,,,,,,,,,,,,
9,8192,19331,70,7Pattern: Chromatic Gauntlets,,,0,1, 0,,1102,1.00,22500,308,1,300,165,300,3,,,10656,,,,,,,,,,,,,,
9,8192,17017,61,7Pattern: Flarecore Mantle,,,0,2, 0,,1102,1.00,45000,313,1,300,197,300,1,,,,180000,,,,,,,,,,,,,
9,8192,18252,60,5Pattern: Core Armor Kit,,,0,1, 0,,6270,1.00,50000,333,1,300,165,300,1,,,,,,,,,,,,,,,,,
9,8192,9214,50,6Grimoire of Inferno,256,50,0,0, 0,256,1246,1.00,2500,342,1,,,,1,,,,,,,,,,,,,,,,,
9,8192,20014,58,7Recipe: Major Troll's Blood Potion,,,0,6, 0,,1301,1.00,12500,345,1,290,171,290,4,,,,,,,,,,,270,5,,,,,
9,8192,19211,70,7Plans: Blackguard,,,0,4, 0,,1301,1.00,30000,346,1,300,164,300,3,,,17039,,,,,,,,,,,,,,
9,8192,20726,70,5Formula: Enchant Gloves - Threat,,,0,8, 0,,56750,1.00,25000,349,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,20728,70,5Formula: Enchant Gloves - Frost Power,,,0,8, 0,,56750,1.00,25000,350,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,12727,63,5Plans: Enchanted Thorium Breastplate,,,0,4, 0,,6270,1.00,15000,352,1,300,164,300,1.5,,,9788,,,,,,,,,,,,,,
9,8192,22312,65,7Pattern: Satchel of Cenarius,,,0,2, 0,,811,1.00,12500,353,1,300,197,300,5,,,,,,,,,,,609,6,,,,,
9,8192,17018,62,7Pattern: Flarecore Gloves,,,0,2, 0,,1102,1.00,20000,357,1,300,197,300,1,,,,80000,,,,,,,,,,,,,
9,8192,19329,64,7Pattern: Golden Mantle of the Dawn,,,0,1, 0,,1102,1.00,10000,361,1,300,165,300,3,,,,,,,,,,,529,6,,,,,
9,8192,20727,70,5Formula: Enchant Gloves - Shadow Power,,,0,8, 0,,56750,1.00,25000,361,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,19764,65,7Pattern: Bloodvine Vest,,,0,2, 0,,1301,1.00,12500,391,1,300,197,300,4,,,,,,,,,,,270,6,,,,,
9,8192,19444,58,7Formula: Enchant Weapon - Strength,,,0,8, 0,,7798,1.00,7500,402,1,290,333,290,3,,,,,,,,,,,,,,,,,
9,8192,13485,55,6Recipe: Transmute Water to Air,,,0,6, 0,,15274,1.00,,419,1,275,171,275,1,,,,15000,,,,,,,,,,,,,
9,8192,19448,66,7Formula: Enchant Weapon - Mighty Spirit,,,0,8, 0,,7798,1.00,20000,425,1,300,333,300,3,,,,,,,,,,,,,,,,,
9,8192,15730,61,5Pattern: Red Dragonscale Breastplate,,,0,1, 0,,1102,1.00,3000,446,1,300,165,300,1,,,10656,,,,,,,,,,,,,,
9,8192,8404,45,6Pattern: Wild Leather Vest,,,0,1, 0,,1102,1.00,,449,1,225,165,225,1,,,,,,,,,,,,,,,,,
9,8192,11615,56,6Plans: Dark Iron Shoulders,,,0,4, 0,,15274,1.00,3000,476,1,280,164,280,1,,,,,,,,,,,,,,,,,
9,8192,13482,55,6Recipe: Transmute Air to Fire,,,0,6, 0,,15274,1.00,,482,1,275,171,275,1,,,,15000,,,,,,,529,5,,,,,
9,8192,20730,70,5Formula: Enchant Gloves - Healing Power,,,0,8, 0,,56750,1.00,25000,504,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,13483,55,6Recipe: Transmute Fire to Earth,,,0,6, 0,,15274,1.00,,525,1,275,171,275,1,,,,15000,,,,,,,,,,,,,
9,8192,20732,70,7Formula: Enchant Cloak - Greater Fire Resistance,,,0,8, 0,,7798,1.00,25000,527,1,300,333,300,5,,,,,,,,,,,609,4,,,,,
9,8192,20254,57,7Pattern: Warbear Woolies,,,0,1, 0,,1102,1.00,5000,535,1,285,165,285,1,,,10660,20000,,,,,,,576,4,,,,,
9,8192,20731,70,5Formula: Enchant Gloves - Superior Agility,,,0,8, 0,,56750,1.00,25000,546,1,300,333,300,5,,,,,,,,,,,,,,,,,
9,8192,4213,60,6Grimoire of Doom,256,60,0,0, 0,256,1246,1.00,2500,559,1,,,,1,,,,,,,,,,,,,,,,,
9,8192,19220,70,7Pattern: Flarecore Leggings,,,0,2, 0,,1301,1.00,22500,562,1,300,197,300,3,,,,,,,,,,,,,,,,,
9,8192,19206,66,7Plans: Dark Iron Helm,,,0,4, 0,,1301,1.00,15000,572,1,300,164,300,3,,,9788,,,,,,,,,,,,,,
9,8192,19333,70,7Pattern: Molten Belt,,,0,1, 0,,1102,1.00,22500,591,1,300,165,300,3,,,10658,,,,,,,,,,,,,,
9,8192,19330,66,7Pattern: Lava Belt,,,0,1, 0,,1102,1.00,15000,605,1,300,165,300,3,,,,,,,,,,,,,,,,,
9,8192,11827,40,6Schematic: Lil' Smoky,,,0,3, 0,,15274,1.00,675,609,1,205,202,205,1,,,,,,,,,,,,,,,,,
9,8192,17052,60,5Plans: Dark Iron Leggings,,,0,4, 0,,6270,1.00,45000,656,1,300,164,300,1,,,9788,180000,,,,,,,,,,,,,
9,8192,17022,59,7Pattern: Corehound Boots,,,0,1, 0,,1102,1.00,37500,660,1,295,165,295,1,,,10660,150000,,,,,,,,,,,,,
9,8192,17023,60,7Pattern: Molten Helm,,,0,1, 0,,1102,1.00,40000,677,1,300,165,300,1,,,10658,160000,,,,,,,,,,,,,
9,8192,16665,60,6Tome of Tranquilizing Shot,4,60,0,0, 0,4,1317,1.00,,689,1,,,,1,,,,,,,,,,,,,,,1,,
9,8192,18292,65,5Schematic: Core Marksman Rifle,,,0,3, 0,,6270,1.00,30000,718,1,300,202,300,1,,,,,,,,,,,,,,,,,
9,8192,20757,60,7Formula: Brilliant Mana Oil,,,0,8, 0,,7798,1.00,10000,727,1,300,333,300,5,,,,,,,,,,,270,4,,,,,
9,8192,19446,58,7Formula: Enchant Bracer - Mana Regeneration,,,0,8, 0,,7798,1.00,7500,735,1,290,333,290,3,,,,,,,,,,,529,5,,,,,
9,8192,20253,55,7Pattern: Warbear Harness,,,0,1, 0,,1102,1.00,4000,768,1,275,165,275,1,,,10660,16000,,,,,,,576,4,,,,,
9,8192,19447,64,7Formula: Enchant Bracer - Healing,,,0,8, 0,,7798,1.00,15000,772,1,300,333,300,3,,,,,,,,,,,529,6,,,,,
9,8192,18418,62,5Pattern: Cloak of Warding,,,0,2, 0,,6270,1.00,10000,789,1,300,197,300,1.5,,,,,,,,,,,,,,,,,
9,8192,20013,57,7Recipe: Living Action Potion,,,0,6, 0,,1301,1.00,12500,822,1,285,171,285,4,,,,,,,,,,,270,7,,,,,
9,8192,7987,49,6Plans: Ornate Mithril Helm,,,0,4, 0,,15274,1.00,2500,839,1,245,164,245,1,,,,,,,,,,,,,,,,,
9,8192,18515,62,5Pattern: Mongoose Boots,,,0,1, 0,,6270,1.00,15000,884,1,300,165,300,1.5,,,,,,,,,,,,,,,,,
9,8192,13517,60,7Recipe: Alchemists' Stone,,,0,6, 0,,1301,1.00,,897,1,300,171,300,1,,,,,,,,,,,,,,,,,
9,8192,22392,58,7Formula: Enchant 2H Weapon - Agility,,,0,8, 0,,7798,1.00,6250,902,1,290,333,290,5,,,,,,,,,,,576,4,,,,,
9,8192,17051,59,5Plans: Dark Iron Bracers,,,0,4, 0,,6270,1.00,17500,920,1,295,164,295,1,,,9788,70000,,,,,,,,,,,,,
9,8192,19442,58,7Formula: Powerful Anti-Venom,,,0,7, 0,,1301,1.00,25000,945,1,300,129,300,3,,,,,,,,,,,529,5,,,,,
9,8192,20756,60,7Formula: Brilliant Wizard Oil,,,0,8, 0,,7798,1.00,10000,985,1,300,333,300,5,,,,,,,,,,,270,5,,,,,
9,8192,18264,60,5Plans: Elemental Sharpening Stone,,,0,4, 0,,6270,1.00,25000,1074,1,300,164,300,1,,,,,,,,,,,,,,,,,
9,8192,18291,65,5Schematic: Force Reactive Disk,,,0,3, 0,,6270,1.00,30000,1148,1,300,202,300,1,,,,,,,,,,,,,,,,,
9,8192,22310,55,7Pattern: Cenarion Herb Bag,,,0,2, 0,,1102,1.00,5000,1156,1,275,197,275,5,,,,,,,,,,,609,4,,,,,
9,8192,19445,58,7Formula: Enchant Weapon - Agility,,,0,8, 0,,7798,1.00,7500,1207,1,290,333,290,3,,,,,,,,,,,576,5,,,,,
9,8192,17025,60,7Pattern: Black Dragonscale Boots,,,0,1, 0,,1102,1.00,40000,1312,1,300,165,300,1,,,10656,160000,,,,,,,,,,,,,
9,8192,19449,70,7Formula: Enchant Weapon - Mighty Intellect,,,0,8, 0,,7798,1.00,25000,1337,1,300,333,300,3,,,,,,,,,,,,,,,,,
9,8192,19212,70,7Plans: Nightfall,,,0,4, 0,,1301,1.00,30000,1551,1,300,164,300,3,,,17041,,,,,,,,,,,,,,
9,8192,18160,15,6Recipe: Thistle Tea,,,0,5, 0,,1102,1.00,50,1704,1,60,185,60,1,,,,200,,,,,,,,,,,,,
9,8192,18290,60,5Schematic: Biznicks 247x128 Accurascope,,,0,3, 0,,6270,1.00,30000,1732,1,300,202,300,1,,,,,,,,,,,,,,,,,
9,8192,18267,55,6Recipe: Runn Tum Tuber Surprise,,,0,5, 0,,1301,1.00,5000,1750,1,275,185,275,1.5,,,,,,,,,,,,,,,,,
9,8192,13484,55,6Recipe: Transmute Earth to Water,,,0,6, 0,,15274,1.00,,1776,1,275,171,275,1,,,,15000,,,,,,,576,4,,,,,
9,8192,20011,55,7Recipe: Mageblood Potion,,,0,6, 0,,1301,1.00,12500,1828,1,275,171,275,4,,,,,,,,,,,270,6,,,,,
9,8192,12690,54,6Plans: Imperial Plate Bracers,,,0,4, 0,,1102,1.00,3000,1943,1,270,164,270,1,,,,,,,,,,,,,,,,,
9,8192,19332,70,7Pattern: Corehound Belt,,,0,1, 0,,1102,1.00,22500,2605,1,300,165,300,3,,,10660,,,,,,,,,,,,,,
9,8192,18415,62,5Pattern: Felcloth Gloves,,,0,2, 0,,6270,1.00,10000,2814,1,300,197,300,1.5,,,,,,,,,,,,,,,,,
9,8192,20761,60,7Recipe: Transmute Elemental Fire,,,0,6, 0,,1102,1.00,30000,2821,1,300,171,300,5,,,,,,,,,,,59,4,,,,,
9,8192,16217,53,7Formula: Enchant Shield - Greater Stamina,,,0,8, 0,,7798,1.00,3000,2914,1,265,333,265,1,,,,12000,,,,,,,,,,,,,
