classs,displayid,flags2,id,level,name,reqlevel,slot,subclass,firstseenpatch,cooldown,dmgrange,maxcount,sellprice,popularity,contentPhase,bop,commondrop,dps,slotbak,speed,dmgmax1,dmgmin1,dmgtype1,mledmgmax,mledmgmin,mledps,mlespeed,sheathtype,buyprice,avgbuyout,reqskill,reqskillrank,dura,side,arcsplpwr,int,manargn,splheal,reqclass,classes,frosplpwr,firres,arcres,spi,frores,sta,splpwr,splhitpct,firsplpwr,shares,splcritstrkpct,shasplpwr,natres,agi,rgddmgmax,rgddmgmin,rgddps,rgdspeed,rgdatkpwr,atkpwr,str,mlehitpct,rgdhitpct,mlecritstrkpct,rgdcritstrkpct,armor,def,parrypct,holsplpwr,healthrgn,reqrace,races,natsplpwr,reqfaction,reqrep,splpen,feratkpwr,itemset
2,28544,8192,15210,16,6Raider Shortsword,11,13,7, 0,,1.00,,825,22,1,0,true,8.16,13,1.90,20,11,0,20,11,8.16,1.90,3,,1386,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20122,8192,1219,16,6Redridge Machete,11,21,7, 0,,1.00,,823,24,1,0,,8.26,21,2.30,25,13,0,25,13,8.26,2.30,3,,1700,,,50,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22079,8192,2027,19,7Scimitar,14,13,7, 0,,1.00,,763,24,1,0,,8.70,13,2.30,26,14,0,26,14,8.70,2.30,3,3815,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20088,8192,2018,27,6Skeletal Longsword,22,21,7, 0,,1.00,,3269,25,1,0,,13.86,21,2.20,40,21,0,40,21,13.86,2.20,3,,6000,,,70,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20157,8192,2078,18,6Northern Shortsword,13,13,7, 0,,1.00,,1070,26,1,0,true,9.09,13,2.20,26,14,0,26,14,9.09,2.20,3,,1580,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22226,8192,2046,24,6Bluegill Kukri,19,21,7, 0,,1.00,,2461,26,1,0,,12.32,21,2.80,45,24,0,45,24,12.32,2.80,3,,5900,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
2,20154,8192,1469,19,6Scimitar of Atun,14,21,7, 0,,1.00,,1180,27,1,0,,9.62,21,2.60,33,17,0,33,17,9.62,2.60,3,,2000,,,55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2,28567,8192,15211,22,6Militant Shortsword,17,13,7, 0,,1.00,,1916,29,1,0,true,11.00,13,2.50,36,19,0,36,19,11.00,2.50,3,,4300,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,859,8192,997,1,7Fire Sword of Crippling,1,21,7, 0,,1.00,,3,34,1,0,,0.75,21,2.00,,,,,,0.75,2.00,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7313,8192,4765,14,6Enamelled Broadsword,9,21,7, 0,,1.00,,575,41,1,0,,7.29,21,2.40,23,12,0,23,12,7.29,2.40,3,2877,8900,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,5161,8192,2035,24,6Sword of the Night Sky,19,21,7, 0,,1.00,,2300,41,1,0,,12.06,21,1.70,27,14,0,27,14,12.06,1.70,3,,6000,,,65,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,
2,28316,8192,15220,62,6Battlefell Sabre,57,21,7, 0,,1.00,,43493,41,1,0,,37.05,21,2.20,106,57,0,106,57,37.05,2.20,3,,70000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20175,8192,2057,4,7Pitted Defias Shortsword,1,21,7, 0,,1.00,,16,44,1,0,,1.50,21,2.00,4,2,0,4,2,1.50,2.00,3,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22080,8192,923,26,7Longsword,21,21,7, 0,,1.00,,1748,44,1,0,,12.17,21,2.30,37,19,0,37,19,12.17,2.30,3,8743,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4805,8192,2847,9,7Copper Shortsword,4,21,7, 0,,1.00,,110,45,1,0,,3.81,21,2.10,11,5,0,11,5,3.81,2.10,3,,155,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8279,8192,5744,12,6Pale Skinner,7,21,7, 0,,1.00,,386,48,1,0,,6.59,21,2.20,19,10,0,19,10,6.59,2.20,3,,1100,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22085,8192,2520,36,7Broadsword,31,21,7, 0,,1.00,,4925,49,1,0,,17.61,21,2.30,53,28,0,53,28,17.61,2.30,3,24628,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28528,8192,15215,45,6Furious Falchion,40,21,7, 0,,1.00,,16744,55,1,0,true,26.60,21,2.50,87,46,0,87,46,26.60,2.50,3,,27500,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28527,8192,15212,27,6Fighter Broadsword,22,21,7, 0,,1.00,,3450,56,1,0,true,13.93,21,2.80,51,27,0,51,27,13.93,2.80,3,,5500,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26577,8192,727,10,6Notched Shortsword,5,13,7, 0,,1.00,,244,57,1,0,true,5.48,13,2.10,15,8,0,15,8,5.48,2.10,3,,788,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20225,8192,13816,52,8Fine Longsword,47,21,7, 0,,1.00,,10561,57,1,0,true,18.41,21,2.20,53,28,0,53,28,18.41,2.20,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22226,8192,3740,24,6Decapitating Sword,19,21,7, 0,,1.00,,2452,58,1,0,true,12.31,21,2.60,42,22,0,42,22,12.31,2.60,3,,4207,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22232,8192,8224,36,6Silithid Ripper,31,21,7, 0,,1.00,,7655,64,1,0,,18.91,21,2.30,57,30,0,57,30,18.91,2.30,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28561,8192,15214,40,6Nobles Brand,35,13,7, 0,,1.00,,11356,70,1,0,,22.14,13,2.10,61,32,0,61,32,22.14,2.10,3,,14921,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28346,8192,15218,57,6Crystal Sword,52,13,7, 0,,1.00,,37047,72,1,0,true,33.91,13,2.30,102,54,0,102,54,33.91,2.30,3,,60000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28552,8192,15221,65,6Holy War Sword,60,13,7, 0,,1.00,,51946,72,1,0,,38.64,13,2.20,111,59,0,111,59,38.64,2.20,3,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26576,8192,3186,30,6Viking Sword,25,21,7, 0,,1.00,,4436,77,1,0,true,15.56,21,2.70,55,29,0,55,29,15.56,2.70,3,,7000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26572,8192,8196,43,6Ebon Scimitar,38,13,7, 0,,1.00,,13979,80,1,0,true,25.00,13,1.90,62,33,0,62,33,25.00,1.90,3,,20395,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22078,8192,2488,9,7Gladius,4,13,7, 0,,1.00,,107,85,1,0,,3.81,13,2.10,11,5,0,11,5,3.81,2.10,3,536,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8279,8192,1951,19,6Blackwater Cutlass,14,13,7, 0,,1.00,,1258,85,1,0,,9.47,13,1.90,24,12,0,24,12,9.47,1.90,3,,1650,,,55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2,28570,8192,15213,36,6Mercenary Blade,31,13,7, 0,,1.00,,8165,87,1,0,true,18.75,13,2.40,59,31,0,59,31,18.75,2.40,3,,10999,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20114,8192,1925,16,6Defias Rapier,11,21,7, 0,,1.00,,787,94,1,0,,8.13,21,1.60,17,9,0,17,9,8.13,1.60,3,,1800,,,50,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2,20221,8192,7944,48,6Dazzling Mithril Rapier,43,21,7, 0,,1.00,,20092,101,1,0,,28.53,21,1.70,63,34,0,63,34,28.53,1.70,3,,,,,75,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
2,13078,8192,15219,59,6Dimensional Blade,54,13,7, 0,,1.00,,41376,101,1,0,true,35.00,13,1.60,73,39,0,73,39,35.00,1.60,3,,78705,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5139,8192,18610,6,7Keen Machete,1,21,7, 0,,1.00,,36,103,2,0,,2.50,21,1.80,6,3,0,6,3,2.50,1.80,3,,4900,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4788,8192,4560,6,7Fine Scimitar,1,13,7, 0,,1.00,,37,112,1,0,,2.37,13,1.90,6,3,0,6,3,2.37,1.90,3,,200,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5165,8192,1493,27,5Heavy Marauder Scimitar,22,21,7, 0,,1.00,,3922,112,1,0,,17.08,21,2.40,54,28,0,54,28,17.08,2.40,3,,12236,,,80,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2,28458,8192,15217,54,6Widow Blade,49,13,7, 0,,1.00,,30996,114,1,0,true,32.25,13,2.00,84,45,0,84,45,32.25,2.00,3,,69500,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7314,8192,4766,13,6Feral Blade,8,21,7, 0,,1.00,,481,122,1,0,,6.92,21,2.60,24,12,0,24,12,6.92,2.60,3,2407,10800,,,45,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2,26579,8192,864,38,6Knightly Longsword,33,13,7, 0,,1.00,,9716,122,1,0,true,20.33,13,1.50,40,21,0,40,21,20.33,1.50,3,,13000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12827,8192,1727,28,5Sword of Decay,23,21,7, 0,,1.00,,4562,140,1,0,,17.59,21,2.70,62,33,0,62,33,17.59,2.70,3,,15000,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18270,8192,9392,40,5Annealed Blade,35,13,7, 0,,1.00,,12980,144,1,0,,27.22,13,1.80,64,34,0,64,34,27.22,1.80,3,,47888,,,90,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
2,4800,8192,3935,25,7Smotts' Cutlass,20,21,7, 0,,1.00,1,,155,1,0,,11.58,21,1.90,29,15,0,29,15,11.58,1.90,3,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22077,8192,851,15,7Cutlass,10,13,7, 0,,1.00,,404,156,1,0,,6.82,13,2.20,20,10,0,20,10,6.82,2.20,3,2023,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20120,8192,2011,26,5Twisted Sabre,21,21,7, 0,,1.00,,3840,173,1,0,,16.67,21,1.80,39,21,0,39,21,16.67,1.80,3,,10000,,,80,,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28530,8192,15216,51,6Rune Sword,46,13,7, 0,,1.00,,25932,173,1,0,,30.31,13,1.60,63,34,0,63,34,30.31,1.60,3,,45000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20215,8192,3850,35,6Jade Serpentblade,30,13,7, 0,,1.00,,7304,182,1,0,,18.27,13,2.60,62,33,0,62,33,18.27,2.60,3,,17600,,,75,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,
2,25640,8192,13035,49,5Serpent Slicer,44,13,7, 0,,1.00,,25141,183,1,0,,32.80,13,2.50,107,57,0,107,57,32.80,2.50,3,,80000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20029,8192,9511,46,5Bloodletter Scalpel,41,13,7, 0,,1.00,,21060,265,1,0,,31.11,13,1.80,73,39,0,73,39,31.11,1.80,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16128,8192,7943,45,6Wicked Mithril Blade,40,21,7, 0,,1.00,,15891,280,1,0,,26.74,21,2.30,80,43,0,80,43,26.74,2.30,3,,39990,,,75,,,,,,,,,,,,,,,,,,,,,4,,,,,,,6,,,,,,,,,,,,,,,,,
2,20218,8192,754,47,5Shortsword of Vengeance,42,13,7, 0,,1.00,,23556,304,1,0,,31.67,13,2.40,99,53,0,99,53,31.67,2.40,3,,80000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20076,8192,8225,36,5Tainted Pierce,31,13,7, 0,,1.00,1,9222,335,1,0,,24.21,13,1.90,60,32,0,60,32,24.21,1.90,3,,46500,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20156,8192,1265,39,5Scorpion Sting,34,13,7, 0,,1.00,,11774,339,1,0,,26.46,13,2.40,83,44,0,83,44,26.46,2.40,3,,36000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23241,8192,12777,56,5Blazing Rapier,51,13,7, 0,,1.00,,38648,411,1,0,,37.06,13,1.70,82,44,0,82,44,37.06,1.70,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20073,8192,8223,37,5Blade of the Basilisk,32,13,7, 0,,1.00,1,10066,412,1,0,,25.00,13,1.90,62,33,0,62,33,25.00,1.90,3,,59900,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25639,8192,13032,27,5Sword of Corruption,22,13,7, 0,,1.00,,4138,446,1,0,,17.14,13,2.10,47,25,0,47,25,17.14,2.10,3,,30900,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28676,8192,12974,31,5The Black Knight,26,21,7, 0,,1.00,,6105,456,1,0,,19.74,21,1.90,49,26,0,49,26,19.74,1.90,3,,17777,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33145,8192,20698,63,4Elemental Attuned Blade,58,21,7, 0,,1.00,1,75410,456,4,0,,41.71,21,2.10,116.60000381469727415,58.600000762939458809,0,116.60000381469727415,58.600000762939458809,41.71,2.10,3,,,,,105,,,6,3,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28876,8192,17054,50,5Joonho's Mercy,45,13,7, 0,,1.00,,28788,509,1,0,,33.33,13,2.10,91,49,0,91,49,33.33,2.10,3,,31395,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23274,8192,12797,63,5Frostguard,58,21,7, 0,,1.00,,56943,546,1,0,,41.30,21,2.30,124,66,0,124,66,41.30,2.30,3,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28848,8192,17015,65,5Dark Iron Reaver,60,21,7, 0,,1.00,,63738,647,1,0,,42.71,21,2.40,134,71,0,134,71,42.71,2.40,3,,,,,90,,,,,,,,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18325,8192,9424,41,5Ginn-su Sword,36,13,7, 0,,1.00,,13594,660,1,0,,27.94,13,1.70,62,33,0,62,33,27.94,1.70,1,,100000,,,90,,,,,,,,,,,,,,,,,,,,,8,,,,,,,4,,,,,,,,,,,,,,,,,
2,8274,8192,935,20,5Night Watch Shortsword,15,13,7, 0,,1.00,,1742,671,1,0,,13.46,13,2.60,46,24,0,46,24,13.46,2.60,3,,27500,,,65,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8272,8192,12976,20,5Ironpatch Blade,15,13,7, 0,,1.00,,1770,796,1,0,,13.46,13,2.60,46,24,0,46,24,13.46,2.60,3,,30000,,,65,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2,16539,8192,8226,31,5The Butcher,26,21,7, 0,,1.00,,5747,846,1,0,,19.64,21,2.80,72,38,0,72,38,19.64,2.80,3,,68000,,,90,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2,28594,8192,13033,34,5Zealot Blade,29,13,7, 0,,1.00,,8094,872,1,0,,22.14,13,2.80,81,43,0,81,43,22.14,2.80,3,,60000,,,90,,,5,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31692,8192,19168,70,4Blackguard,60,13,7, 0,,1.00,,102890,941,3,0,,51.67,13,1.80,121,65,0,121,65,51.67,1.80,3,,,,,105,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2,28708,8192,13034,41,5Speedsteel Rapier,36,13,7, 0,,1.00,,14710,1033,1,0,,28.06,13,1.80,66,35,0,66,35,28.06,1.80,3,,77599,,,90,,,,,,,,,,,,,3,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
2,22733,8192,12535,54,5Doomforged Straightedge,49,13,7, 0,,1.00,,34925,1191,1,0,,35.79,13,1.90,89,47,0,89,47,35.79,1.90,3,,210000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,,,,,,,,,,,,,,,,,
2,13488,8192,9718,38,5Reforged Blade of Heroes,33,13,7, 0,,1.00,,11421,1264,1,0,,20.45,13,2.20,59,31,0,59,31,20.45,2.20,3,,51934,,,90,,,,,,,,,,,,,8,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
2,36970,8192,22383,64,4Sageblade,59,21,7, 0,,1.00,,84291,1376,5,0,,41.39,21,1.80,100.00000305175780113,48.999998474121092329,0,100.00000305175780113,48.999998474121092329,41.39,1.80,3,,,,,105,,,6,,,,,,,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
2,25641,8192,13036,57,5Assassination Blade,52,13,7, 0,,1.00,,40988,1558,1,0,,37.59,13,2.70,132,71,0,132,71,37.59,2.70,3,,490000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,1,,,,,,,,,,,,,
2,25053,8192,7961,49,5Phantom Blade,44,21,7, 0,,1.00,,25508,1853,1,0,,32.69,21,2.60,111,59,0,111,59,32.69,2.60,1,,160000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20033,8192,809,50,4Bloodrazor,45,21,7, 0,,1.00,,39125,2154,1,0,,37.04,21,2.70,130,70,0,130,70,37.04,2.70,3,,498999,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21554,8192,6622,63,5Sword of Zeal,58,21,7, 0,,1.00,,55400,2155,1,0,,41.43,21,2.80,151,81,0,151,81,41.43,2.80,3,,2500000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5163,8192,869,41,4Dazzling Longsword,36,21,7, 0,,1.00,,18529,2223,1,0,,31.47,21,1.70,70,37,0,70,37,31.47,1.70,3,,180000,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20081,8192,8190,55,5Hanzo Sword,50,13,7, 0,,1.00,,37286,2456,1,0,,36.33,13,1.50,71,38,0,71,38,36.33,1.50,3,,250000,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19997,8192,1728,65,4Teebu's Blazing Longsword,60,21,7, 0,,1.00,1,87008,3460,1,0,,47.24,21,2.90,178,96,0,178,96,47.24,2.90,3,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20089,8192,1482,24,5Shadowfang,19,21,7, 0,,1.00,,2964,3492,1,0,,15.56,21,2.70,55,29,0,55,29,15.56,2.70,3,,100000,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8090,8192,2244,56,4Krol Blade,51,21,7, 0,,1.00,,51857,4898,1,0,,40.89,21,2.80,149,80,0,149,80,40.89,2.80,3,,2699900,,,105,,,,,,,,,,,,,5,,,,,,,,,,,,,,,7,,,1,1,,,,,,,,,,,,,
2,20013,8192,4932,11,7Harpy Wing Clipper,7,21,7, 0,,1.00,,179,7,1},1,,5.00,21,2.60,17,9,0,17,9,5.00,2.60,3,,,,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20176,8192,3267,5,7Forsaken Shortsword,2,21,7, 0,,1.00,,25,8,1,1,,2.14,21,2.10,6,3,0,6,3,2.14,2.10,3,,,,,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1544,8192,1161,5,7Militia Shortsword,2,21,7, 0,,1.00,,25,8,1,1,,2.00,21,2.50,7,3,0,7,3,2.00,2.50,3,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1550,8192,1008,10,7Well-used Sword,7,21,7, 0,,1.00,,144,10,1,1,,4.29,21,2.10,12,6,0,12,6,4.29,2.10,3,,,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28093,8192,15335,14,6Briarsteel Shortsword,12,13,7, 0,,1.00,,580,11,1,1,,7.20,13,2.50,24,12,0,24,12,7.20,2.50,3,,,,,45,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20163,8192,6985,15,6Haggard's Sword,10,21,7, 0,,1.00,,690,13,1,1,,7.62,21,2.10,21,11,0,21,11,7.62,2.10,3,,,,,50,1,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20162,8192,6967,15,6Elunite Sword,10,21,7, 0,,1.00,,696,13,1,1,,7.62,21,2.10,21,11,0,21,11,7.62,2.10,3,,,,,50,1,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1547,8192,5586,5,7Thistlewood Blade,3,21,7, 0,,1.00,,26,17,1,1,,2.05,21,2.20,6,3,0,6,3,2.05,2.20,3,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20160,8192,7329,15,6Thun'grim's Sword,10,21,7, 0,,1.00,,703,17,1,1,,7.62,21,2.10,21,11,0,21,11,7.62,2.10,3,,,,,50,2,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20161,8192,7118,15,6Heirloom Sword,10,21,7, 0,,1.00,,690,20,1,1,,7.62,21,2.10,21,11,0,21,11,7.62,2.10,3,,,,,50,2,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20159,8192,6984,15,6Umbral Sword,10,21,7, 0,,1.00,,688,23,1,1,,7.62,21,2.10,21,11,0,21,11,7.62,2.10,3,,,,,50,1,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28608,8192,16891,21,6Claystone Shortsword,15,13,7, 0,,1.00,,1697,32,1,1,,10.45,13,2.20,30,16,0,30,16,10.45,2.20,3,,,,,60,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32076,8192,19551,53,5Legionnaire's Sword,48,13,7, 0,,1.00,1,32156,33,3,1,,35.19,13,2.70,124,66,0,124,66,35.19,2.70,3,,,,,90,,,,,,,,,,,,,5,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
2,20015,8192,3455,11,7Deathstalker Shortsword,10,13,7, 0,,1.00,,188,35,1,1,,5.00,13,2.10,14,7,0,14,7,5.00,2.10,3,,,,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32077,8192,19555,53,5Protector's Sword,48,13,7, 0,,1.00,1,32156,40,3,1,,35.19,13,2.70,124,66,0,124,66,35.19,2.70,3,,,,,90,,,,,,,,,,,,,5,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
2,32438,8192,19964,68,5Renataki's Soul Conduit,60,21,7, 0,,1.00,1,73293,40,4,1,,41.00,21,2.10,114.6000034332275419,57.600000572204592686,0,114.6000034332275419,57.600000572204592686,41.00,2.10,3,,,,,90,,,,6,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20110,8192,3400,25,6Lucine Longsword,22,21,7, 0,,1.00,,2761,41,1,1,,12.80,21,2.50,42,22,0,42,22,12.80,2.50,3,,,,,65,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33839,8192,21395,70,4Blade of Eternal Justice,60,21,7, 0,,1.00,,,44,5,1,,51.52,21,2.30,154,83,0,154,83,51.52,2.30,3,,,,,105,,,7,4,,2,2,,,,,,11,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,506
2,28593,8192,16890,24,6Slatemetal Cutlass,20,13,7, 0,,1.00,,2483,45,1,1,,12.27,13,2.20,35,19,0,35,19,12.27,2.20,3,,,,,65,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,
2,32077,8192,20440,23,5Protector's Sword,18,13,7, 0,,1.00,1,2582,47,3,1,,15.00,13,2.70,53,28,0,53,28,15.00,2.70,3,,,,,75,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2,28607,8192,3462,24,6Talonstrike,10,21,7, 0,,1.00,,2283,55,1,1,,12.19,21,1.60,26,13,0,26,13,12.19,1.60,3,,,,,65,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2,26463,8192,15782,60,6Beaststalker Blade,53,13,7, 0,,1.00,,43142,56,1,1,,35.91,13,2.20,103,55,0,103,55,35.91,2.20,3,,,,,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
